ClusteringCoefficient,Dataset
0.647038,Ovarian
0.290085,Ovarian
0.484386,Ovarian
0.232168,Ovarian
0.376411,Ovarian
0.308283,Ovarian
0.573695,Ovarian
0.278632,Ovarian
0.339246,Ovarian
0.299284,Ovarian
0.397436,Ovarian
0.611697,Ovarian
0.460375,Ovarian
0.296465,Ovarian
0.429825,Ovarian
0.228421,Ovarian
0.318391,Ovarian
0.256986,Ovarian
0.309992,Ovarian
0.144068,Ovarian
0.418103,Ovarian
0.292208,Ovarian
0.345455,Ovarian
0.463356,Ovarian
0.299687,Ovarian
0.554932,Ovarian
0.231127,Ovarian
0.247312,Ovarian
0.492284,Ovarian
0.173684,Ovarian
0.224989,Ovarian
0.495849,Ovarian
0.428596,Ovarian
0.490312,Ovarian
0.527316,Ovarian
0.537514,Ovarian
0.529047,Ovarian
0.480905,Ovarian
0.221951,Ovarian
0.255873,Ovarian
0.307808,Ovarian
0.539716,Ovarian
0.576260,Ovarian
0.316079,Ovarian
0.320862,Ovarian
0.407632,Ovarian
0.320572,Ovarian
0.338731,Ovarian
0.546464,Ovarian
0.390706,Ovarian
0.455351,Ovarian
0.320743,Ovarian
0.560725,Ovarian
0.537298,Ovarian
0.345205,Ovarian
0.465416,Ovarian
0.304821,Ovarian
0.194444,Ovarian
0.171014,Ovarian
0.329224,Ovarian
0.323077,Ovarian
0.309380,Ovarian
0.623102,Ovarian
0.490424,Ovarian
0.294924,Ovarian
0.312076,Ovarian
0.535407,Ovarian
0.423140,Ovarian
0.563976,Ovarian
0.327011,Ovarian
0.535543,Ovarian
0.206964,Ovarian
0.197581,Ovarian
0.249572,Ovarian
0.275468,Ovarian
0.359631,Ovarian
0.200000,Ovarian
0.475817,Ovarian
0.306355,Ovarian
0.325163,Ovarian
0.574700,Ovarian
0.294762,Ovarian
0.481406,Ovarian
0.345467,Ovarian
0.652550,Ovarian
0.486749,Ovarian
0.466269,Ovarian
0.304233,Ovarian
0.497934,Ovarian
0.550887,Ovarian
0.285714,Ovarian
0.414702,Ovarian
0.296657,Ovarian
0.384094,Ovarian
0.358572,Ovarian
0.174359,Ovarian
0.254840,Ovarian
0.551512,Ovarian
0.518891,Ovarian
0.353021,Ovarian
0.338943,Ovarian
0.340252,Ovarian
0.648856,Ovarian
0.457572,Ovarian
0.571128,Ovarian
0.157692,Ovarian
0.274991,Ovarian
0.284336,Ovarian
0.456830,Ovarian
0.266457,Ovarian
0.393632,Ovarian
0.480322,Ovarian
0.541072,Ovarian
0.579160,Ovarian
0.310330,Ovarian
0.318161,Ovarian
0.454120,Ovarian
0.243486,Ovarian
0.426334,Ovarian
0.216327,Ovarian
0.288982,Ovarian
0.371047,Ovarian
0.491504,Ovarian
0.329354,Ovarian
0.435672,Ovarian
0.486651,Ovarian
0.348792,Ovarian
0.361582,Ovarian
0.454884,Ovarian
0.410058,Ovarian
0.343653,Ovarian
0.383823,Ovarian
0.510435,Ovarian
0.553033,Ovarian
0.409910,Ovarian
0.477897,Ovarian
0.437548,Ovarian
0.335260,Ovarian
0.284921,Ovarian
0.444793,Ovarian
0.455973,Ovarian
0.313951,Ovarian
0.401095,Ovarian
0.508735,Ovarian
0.330827,Ovarian
0.410792,Ovarian
0.360011,Ovarian
0.336134,Ovarian
0.284136,Ovarian
0.265774,Ovarian
0.325343,Ovarian
0.496953,Ovarian
0.466414,Ovarian
0.458676,Ovarian
0.497449,Ovarian
0.248070,Ovarian
0.464803,Ovarian
0.256152,Ovarian
0.393290,Ovarian
0.386122,Ovarian
0.357692,Ovarian
0.487764,Ovarian
0.441511,Ovarian
0.431478,Ovarian
0.320345,Ovarian
0.478330,Ovarian
0.270190,Ovarian
0.529558,Ovarian
0.417367,Ovarian
0.434279,Ovarian
0.359496,Ovarian
0.481794,Ovarian
0.236372,Ovarian
0.523065,Ovarian
0.275437,Ovarian
0.350665,Ovarian
0.465780,Ovarian
0.377869,Ovarian
0.210815,Ovarian
0.337198,Ovarian
0.441269,Ovarian
0.325646,Ovarian
0.282199,Ovarian
0.360224,Ovarian
0.213598,Ovarian
0.377034,Ovarian
0.409099,Ovarian
0.529115,Ovarian
0.433211,Ovarian
0.558436,Ovarian
0.531716,Ovarian
0.410721,Ovarian
0.554607,Ovarian
0.566949,Ovarian
0.501325,Ovarian
0.385457,Ovarian
0.559272,Ovarian
0.454500,Ovarian
0.347994,Ovarian
0.412511,Ovarian
0.229885,Ovarian
0.427540,Ovarian
0.504461,Ovarian
0.285714,Ovarian
0.270452,Ovarian
0.424134,Ovarian
0.295244,Ovarian
0.493000,Ovarian
0.386235,Ovarian
0.442709,Ovarian
0.453422,Ovarian
0.249644,Ovarian
0.284058,Ovarian
0.264184,Ovarian
0.450899,Ovarian
0.426155,Ovarian
0.232468,Ovarian
0.272612,Ovarian
0.218996,Ovarian
0.355241,Ovarian
0.431255,Ovarian
0.345809,Ovarian
0.437215,Ovarian
0.646046,Ovarian
0.566920,Ovarian
0.608423,Ovarian
0.514847,Ovarian
0.392707,Ovarian
0.341463,Ovarian
0.260464,Ovarian
0.326257,Ovarian
0.269835,Ovarian
0.249189,Ovarian
0.468094,Ovarian
0.288136,Ovarian
0.432054,Ovarian
0.316549,Ovarian
0.455017,Ovarian
0.248301,Ovarian
0.456094,Ovarian
0.551681,Ovarian
0.500611,Ovarian
0.311296,Ovarian
0.247112,Ovarian
0.361346,Ovarian
0.465201,Ovarian
0.454333,Ovarian
0.303226,Ovarian
0.304988,Ovarian
0.478791,Ovarian
0.308270,Ovarian
0.317043,Ovarian
0.763063,Ovarian
0.390776,Ovarian
0.282465,Ovarian
0.268231,Ovarian
0.591527,Ovarian
0.498693,Ovarian
0.368406,Ovarian
0.392825,Ovarian
0.326233,Ovarian
0.381806,Ovarian
0.482281,Ovarian
0.270509,Ovarian
0.529277,Ovarian
0.416202,Ovarian
0.473367,Ovarian
0.377118,Ovarian
0.284495,Ovarian
0.260977,Ovarian
0.467933,Ovarian
0.296039,Ovarian
0.481295,Ovarian
0.480648,Ovarian
0.390319,Ovarian
0.464780,Ovarian
0.534376,Ovarian
0.501880,Ovarian
0.513170,Ovarian
0.394659,Ovarian
0.324370,Ovarian
0.455785,Ovarian
0.321138,Ovarian
0.414902,Ovarian
0.540981,Ovarian
0.435135,Ovarian
0.291245,Ovarian
0.162210,Ovarian
0.466403,Ovarian
0.381000,Ovarian
0.379163,Ovarian
0.395336,Ovarian
0.414328,Ovarian
0.443444,Ovarian
0.316252,Ovarian
0.400860,Ovarian
0.526198,Ovarian
0.360762,Ovarian
0.325452,Ovarian
0.214412,Ovarian
0.194192,Ovarian
0.362845,Ovarian
0.315740,Ovarian
0.516954,Ovarian
0.619046,Ovarian
0.654710,Ovarian
0.349880,Ovarian
0.336928,Ovarian
0.565902,Ovarian
0.343977,Ovarian
0.456106,Ovarian
0.490070,Ovarian
0.555083,Ovarian
0.307524,Ovarian
0.287865,Ovarian
0.311986,Ovarian
0.422349,Ovarian
0.488093,Ovarian
0.366224,Ovarian
0.374179,Ovarian
0.374005,Ovarian
0.622556,Ovarian
0.419324,Ovarian
0.420969,Ovarian
0.419085,Ovarian
0.496985,Ovarian
0.406252,Ovarian
0.192090,Ovarian
0.449343,Ovarian
0.293651,Ovarian
0.257692,Ovarian
0.550388,Ovarian
0.311185,Ovarian
0.439047,Ovarian
0.432713,Ovarian
0.436529,Ovarian
0.373758,Ovarian
0.402496,Ovarian
0.392810,Ovarian
0.381737,Ovarian
0.401076,Ovarian
0.253119,Ovarian
0.231388,Ovarian
0.363694,Ovarian
0.267583,Ovarian
0.551111,Ovarian
0.422587,Ovarian
0.414009,Ovarian
0.311788,Ovarian
0.286550,Ovarian
0.211382,Ovarian
0.545331,Ovarian
0.445177,Ovarian
0.411765,Ovarian
0.347678,Ovarian
0.355670,Ovarian
0.486080,Ovarian
0.367915,Ovarian
0.445058,Ovarian
0.349031,Ovarian
0.436460,Ovarian
0.535011,Ovarian
0.343681,Ovarian
0.479058,Ovarian
0.246377,Ovarian
0.306828,Ovarian
0.400737,Ovarian
0.452571,Ovarian
0.540345,Ovarian
0.552068,Ovarian
0.341346,Ovarian
0.412275,Ovarian
0.290309,Ovarian
0.511301,Ovarian
0.554180,Ovarian
0.573362,Ovarian
0.428067,Ovarian
0.416667,Ovarian
0.580377,Ovarian
0.438182,Ovarian
0.198606,Ovarian
0.579552,Ovarian
0.171908,Ovarian
0.284322,Ovarian
0.488811,Ovarian
0.414670,Ovarian
0.485965,Ovarian
0.363338,Ovarian
0.463630,Ovarian
0.430950,Ovarian
0.493986,Ovarian
0.401440,Ovarian
0.328290,Ovarian
0.423983,Ovarian
0.341993,Ovarian
0.359933,Ovarian
0.454135,Ovarian
0.538244,Ovarian
0.360969,Ovarian
0.504910,Ovarian
0.642544,Ovarian
0.391985,Ovarian
0.335723,Ovarian
0.552654,Ovarian
0.506985,Ovarian
0.394596,Ovarian
0.231908,Ovarian
0.307103,Ovarian
0.505051,Ovarian
0.304368,Ovarian
0.446229,Ovarian
0.536289,Ovarian
0.367003,Ovarian
0.461721,Ovarian
0.310877,Ovarian
0.390201,Ovarian
0.469334,Ovarian
0.370346,Ovarian
0.368859,Ovarian
0.399805,Ovarian
0.390378,Ovarian
0.446764,Ovarian
0.201207,Ovarian
0.402236,Ovarian
0.232812,Ovarian
0.311064,Ovarian
0.458224,Ovarian
0.734427,Ovarian
0.401584,Ovarian
0.263547,Ovarian
0.453612,Ovarian
0.344389,Ovarian
0.377905,Ovarian
0.457679,Ovarian
0.443889,Ovarian
0.242491,Ovarian
0.506118,Ovarian
0.346927,Ovarian
0.464518,Ovarian
0.253133,Ovarian
0.439560,Ovarian
0.178938,Ovarian
0.268937,Ovarian
0.442389,Ovarian
0.553535,Ovarian
0.353881,Ovarian
0.322286,Ovarian
0.356837,Ovarian
0.562738,Ovarian
0.440766,Ovarian
0.324982,Ovarian
0.463568,Ovarian
0.193593,Ovarian
0.256731,Ovarian
0.629511,Ovarian
0.355556,Ovarian
0.374011,Ovarian
0.391692,Ovarian
0.488132,Ovarian
0.495655,Ovarian
0.459717,Ovarian
0.255346,Ovarian
0.375435,Ovarian
0.397736,Ovarian
0.407702,Ovarian
0.376440,Ovarian
0.374855,Ovarian
0.402723,Ovarian
0.562055,Ovarian
0.545968,Ovarian
0.238900,Ovarian
0.523829,Ovarian
0.392502,Ovarian
0.573314,Ovarian
0.409837,Ovarian
0.452469,Ovarian
0.308416,Ovarian
0.352872,Ovarian
0.364063,Ovarian
0.309360,Ovarian
0.482807,Ovarian
0.246606,Ovarian
0.409406,Ovarian
0.417437,Ovarian
0.519901,Ovarian
0.365298,Ovarian
0.516218,Ovarian
0.396048,Ovarian
0.425408,Ovarian
0.564530,Ovarian
0.402262,Ovarian
0.376294,Ovarian
0.479996,Ovarian
0.399185,Ovarian
0.456703,Ovarian
0.421103,Ovarian
0.479101,Ovarian
0.441711,Ovarian
0.382562,Ovarian
0.282344,Ovarian
0.460040,Ovarian
0.444344,Ovarian
0.344624,Ovarian
0.539936,Ovarian
0.355972,Ovarian
0.525749,Ovarian
0.400608,Ovarian
0.311763,Ovarian
0.404571,Ovarian
0.299578,Ovarian
0.400975,Ovarian
0.430916,Ovarian
0.376834,Ovarian
0.344103,Ovarian
0.474122,Ovarian
0.305842,Ovarian
0.377318,Ovarian
0.362596,Ovarian
0.270707,Ovarian
0.222222,Ovarian
0.374663,Ovarian
0.338003,Ovarian
0.292471,Ovarian
0.407248,Ovarian
0.255898,Ovarian
0.449564,Ovarian
0.431718,Ovarian
0.394150,Ovarian
0.436182,Ovarian
0.499571,Ovarian
0.486006,Ovarian
0.142995,Ovarian
0.463777,Ovarian
0.214181,Ovarian
0.395489,Ovarian
0.435119,Ovarian
0.560551,Ovarian
0.491909,Ovarian
0.335259,Ovarian
0.434055,Ovarian
0.330850,Ovarian
0.297778,Ovarian
0.706649,Ovarian
0.452121,Ovarian
0.351582,Ovarian
0.434881,Ovarian
0.473040,Ovarian
0.501840,Ovarian
0.337590,Ovarian
0.315412,Ovarian
0.615720,Ovarian
0.291683,Ovarian
0.549150,Ovarian
0.491182,Ovarian
0.373016,Ovarian
0.457166,Ovarian
0.340149,Ovarian
0.351246,Ovarian
0.335448,Ovarian
0.492565,Ovarian
0.419492,Ovarian
0.455075,Ovarian
0.372154,Ovarian
0.215789,Ovarian
0.532663,Ovarian
0.418526,Ovarian
0.482492,Ovarian
0.361305,Ovarian
0.524538,Ovarian
0.274645,Ovarian
0.391658,Ovarian
0.348506,Ovarian
0.346320,Ovarian
0.338672,Ovarian
0.498757,Ovarian
0.150000,Ovarian
0.513928,Ovarian
0.166317,Ovarian
0.169819,Ovarian
0.251462,Ovarian
0.473342,Ovarian
0.391501,Ovarian
0.405554,Ovarian
0.269870,Ovarian
0.411730,Ovarian
0.254419,Ovarian
0.428010,Ovarian
0.371561,Ovarian
0.359610,Ovarian
0.320933,Ovarian
0.402162,Ovarian
0.504030,Ovarian
0.581003,Ovarian
0.431004,Ovarian
0.452872,Ovarian
0.347692,Ovarian
0.342430,Ovarian
0.460866,Ovarian
0.345270,Ovarian
0.421331,Ovarian
0.529771,Ovarian
0.531523,Ovarian
0.448111,Ovarian
0.428369,Ovarian
0.456018,Ovarian
0.265213,Ovarian
0.484558,Ovarian
0.430701,Ovarian
0.416826,Ovarian
0.354320,Ovarian
0.558235,Ovarian
0.362971,Ovarian
0.444268,Ovarian
0.538491,Ovarian
0.476056,Ovarian
0.429194,Ovarian
0.577139,Ovarian
0.441298,Ovarian
0.540722,Ovarian
0.396416,Ovarian
0.426690,Ovarian
0.326715,Ovarian
0.551586,Ovarian
0.357018,Ovarian
0.384477,Ovarian
0.388453,Ovarian
0.298084,Ovarian
0.567184,Ovarian
0.329216,Ovarian
0.549662,Ovarian
0.465466,Ovarian
0.424691,Ovarian
0.337284,Ovarian
0.218996,Ovarian
0.300979,Ovarian
0.717099,Ovarian
0.319451,Ovarian
0.386122,Ovarian
0.361646,Ovarian
0.287836,Ovarian
0.399151,Ovarian
0.573183,Ovarian
0.275744,Ovarian
0.464610,Ovarian
0.326812,Ovarian
0.340441,Ovarian
0.378409,Ovarian
0.273639,Ovarian
0.477656,Ovarian
0.394706,Ovarian
0.288645,Ovarian
0.363781,Ovarian
0.399252,Ovarian
0.386940,Ovarian
0.334660,Ovarian
0.351895,Ovarian
0.540920,Ovarian
0.314029,Ovarian
0.161905,Ovarian
0.482786,Ovarian
0.267105,Ovarian
0.414420,Ovarian
0.274286,Ovarian
0.421203,Ovarian
0.458024,Ovarian
0.356395,Ovarian
0.252245,Ovarian
0.490587,Ovarian
0.416114,Ovarian
0.341404,Ovarian
0.399918,Ovarian
0.473707,Ovarian
0.325789,Ovarian
0.511871,Ovarian
0.444732,Ovarian
0.437550,Ovarian
0.234479,Ovarian
0.309472,Ovarian
0.444541,Ovarian
0.576960,Ovarian
0.330212,Ovarian
0.494431,Ovarian
0.331316,Ovarian
0.445397,Ovarian
0.471771,Ovarian
0.333810,Ovarian
0.366279,Ovarian
0.491054,Ovarian
0.446004,Ovarian
0.474044,Ovarian
0.405882,Ovarian
0.450910,Ovarian
0.258196,Ovarian
0.248546,Ovarian
0.427207,Ovarian
0.452243,Ovarian
0.487950,Ovarian
0.490806,Ovarian
0.337992,Ovarian
0.262485,Ovarian
0.372990,Ovarian
0.381589,Ovarian
0.401221,Ovarian
0.436476,Ovarian
0.338091,Ovarian
0.518273,Ovarian
0.329244,Ovarian
0.178030,Ovarian
0.403773,Ovarian
0.186585,Ovarian
0.446023,Ovarian
0.357421,Ovarian
0.374903,Ovarian
0.496403,Ovarian
0.453347,Ovarian
0.506797,Ovarian
0.308238,Ovarian
0.214932,Ovarian
0.198668,Ovarian
0.293233,Ovarian
0.379294,Ovarian
0.340317,Ovarian
0.391741,Ovarian
0.344205,Ovarian
0.372387,Ovarian
0.504016,Ovarian
0.488104,Ovarian
0.428033,Ovarian
0.405941,Ovarian
0.420710,Ovarian
0.352907,Ovarian
0.277433,Ovarian
0.378703,Ovarian
0.266952,Ovarian
0.415044,Ovarian
0.459668,Ovarian
0.466375,Ovarian
0.393789,Ovarian
0.379273,Ovarian
0.661744,Ovarian
0.290955,Ovarian
0.307759,Ovarian
0.407078,Ovarian
0.466403,Ovarian
0.327286,Ovarian
0.187060,Ovarian
0.299568,Ovarian
0.361487,Ovarian
0.557362,Ovarian
0.445768,Ovarian
0.516907,Ovarian
0.401134,Ovarian
0.522981,Ovarian
0.416294,Ovarian
0.601206,Ovarian
0.384661,Ovarian
0.331827,Ovarian
0.454959,Ovarian
0.407482,Ovarian
0.422219,Ovarian
0.453797,Ovarian
0.449253,Ovarian
0.394357,Ovarian
0.417847,Ovarian
0.294156,Ovarian
0.339047,Ovarian
0.520094,Ovarian
0.329123,Ovarian
0.363526,Ovarian
0.350443,Ovarian
0.255885,Ovarian
0.358429,Ovarian
0.571475,Ovarian
0.425651,Ovarian
0.394982,Ovarian
0.469260,Ovarian
0.477666,Ovarian
0.316891,Ovarian
0.502605,Ovarian
0.293651,Ovarian
0.366615,Ovarian
0.413479,Ovarian
0.141270,Ovarian
0.335067,Ovarian
0.386505,Ovarian
0.551860,Ovarian
0.336845,Ovarian
0.442776,Ovarian
0.389596,Ovarian
0.397270,Ovarian
0.284207,Ovarian
0.217469,Ovarian
0.528682,Ovarian
0.463493,Ovarian
0.306198,Ovarian
0.344223,Ovarian
0.198890,Ovarian
0.620721,Ovarian
0.355260,Ovarian
0.359061,Ovarian
0.268473,Ovarian
0.473798,Ovarian
0.207910,Ovarian
0.517610,Ovarian
0.401689,Ovarian
0.349412,Ovarian
0.465195,Ovarian
0.545142,Ovarian
0.299922,Ovarian
0.396859,Ovarian
0.142857,Ovarian
0.433315,Ovarian
0.366190,Ovarian
0.414790,Ovarian
0.450484,Ovarian
0.283990,Ovarian
0.320008,Ovarian
0.468861,Ovarian
0.454044,Ovarian
0.233615,Ovarian
0.393097,Ovarian
0.261175,Ovarian
0.399136,Ovarian
0.482636,Ovarian
0.319785,Ovarian
0.287928,Ovarian
0.374146,Ovarian
0.357614,Ovarian
0.498544,Ovarian
0.530692,Ovarian
0.569349,Ovarian
0.371579,Ovarian
0.266667,Ovarian
0.411710,Ovarian
0.655412,Ovarian
0.430584,Ovarian
0.292569,Ovarian
0.413800,Ovarian
0.349885,Ovarian
0.425837,Ovarian
0.398202,Ovarian
0.381055,Ovarian
0.328783,Ovarian
0.423169,Ovarian
0.200929,Ovarian
0.342545,Ovarian
0.422292,Ovarian
0.346055,Ovarian
0.362745,Ovarian
0.394465,Ovarian
0.533260,Ovarian
0.435674,Ovarian
0.431191,Ovarian
0.445405,Ovarian
0.271073,Ovarian
0.421716,Ovarian
0.472695,Ovarian
0.388259,Ovarian
0.262086,Ovarian
0.303552,Ovarian
0.292559,Ovarian
0.421872,Ovarian
0.463054,Ovarian
0.454414,Ovarian
0.499910,Ovarian
0.518830,Ovarian
0.362963,Ovarian
0.367930,Ovarian
0.533517,Ovarian
0.379855,Ovarian
0.488796,Ovarian
0.516216,Ovarian
0.473571,Ovarian
0.406139,Ovarian
0.456727,Ovarian
0.350728,Ovarian
0.468021,Ovarian
0.451332,Ovarian
0.511141,Ovarian
0.467519,Ovarian
0.451616,Ovarian
0.476598,Ovarian
0.443014,Ovarian
0.520495,Ovarian
0.470663,Ovarian
0.298103,Ovarian
0.417545,Ovarian
0.427586,Ovarian
0.439028,Ovarian
0.431341,Ovarian
0.260190,Ovarian
0.463248,Ovarian
0.187584,Ovarian
0.325275,Ovarian
0.402639,Ovarian
0.228070,Ovarian
0.455674,Ovarian
0.680723,Ovarian
0.258159,Ovarian
0.506456,Ovarian
0.333930,Ovarian
0.499953,Ovarian
0.451777,Ovarian
0.234429,Ovarian
0.385676,Ovarian
0.464323,Ovarian
0.468106,Ovarian
0.561686,Ovarian
0.486887,Ovarian
0.438671,Ovarian
0.451313,Ovarian
0.458352,Ovarian
0.528958,Ovarian
0.454872,Ovarian
0.350340,Ovarian
0.396610,Ovarian
0.403076,Ovarian
0.346143,Ovarian
0.443524,Ovarian
0.379985,Ovarian
0.223485,Ovarian
0.348213,Ovarian
0.445079,Ovarian
0.409000,Ovarian
0.384531,Ovarian
0.259699,Ovarian
0.441136,Ovarian
0.454735,Ovarian
0.397362,Ovarian
0.315268,Ovarian
0.414139,Ovarian
0.221774,Ovarian
0.226721,Ovarian
0.381713,Ovarian
0.369718,Ovarian
0.380704,Ovarian
0.238987,Ovarian
0.290271,Ovarian
0.499789,Ovarian
0.488654,Ovarian
0.574403,Ovarian
0.472820,Ovarian
0.558719,Ovarian
0.408301,Ovarian
0.379182,Ovarian
0.356662,Ovarian
0.474946,Ovarian
0.318885,Ovarian
0.464152,Ovarian
0.447062,Ovarian
0.414733,Ovarian
0.500091,Ovarian
0.242468,Ovarian
0.387789,Ovarian
0.407035,Ovarian
0.239669,Ovarian
0.404104,Ovarian
0.544745,Ovarian
0.476209,Ovarian
0.390626,Ovarian
0.531363,Ovarian
0.328661,Ovarian
0.318967,Ovarian
0.465768,Ovarian
0.486376,Ovarian
0.442742,Ovarian
0.472603,Ovarian
0.347800,Ovarian
0.296769,Ovarian
0.533358,Ovarian
0.397991,Ovarian
0.441336,Ovarian
0.377705,Ovarian
0.433916,Ovarian
0.511725,Ovarian
0.494090,Ovarian
0.414601,Ovarian
0.519610,Ovarian
0.538634,Ovarian
0.405627,Ovarian
0.342427,Ovarian
0.414308,Ovarian
0.433857,Ovarian
0.347134,Ovarian
0.385470,Ovarian
0.489017,Ovarian
0.297694,Ovarian
0.390560,Ovarian
0.359242,Ovarian
0.421992,Ovarian
0.379663,Ovarian
0.441598,Ovarian
0.416575,Ovarian
0.360740,Ovarian
0.514688,Ovarian
0.369447,Ovarian
0.465061,Ovarian
0.395751,Ovarian
0.390734,Ovarian
0.502229,Ovarian
0.480516,Ovarian
0.402099,Ovarian
0.465833,Ovarian
0.443546,Ovarian
0.499406,Ovarian
0.571252,Ovarian
0.403573,Ovarian
0.373272,Ovarian
0.503985,Ovarian
0.570259,Ovarian
0.280069,Ovarian
0.398183,Ovarian
0.452804,Ovarian
0.390983,Ovarian
0.493668,Ovarian
0.488691,Ovarian
0.326611,Ovarian
0.390620,Ovarian
0.369468,Ovarian
0.599160,Ovarian
0.338701,Ovarian
0.498892,Ovarian
0.420316,Ovarian
0.510145,Ovarian
0.461920,Ovarian
0.277026,Ovarian
0.181609,Ovarian
0.300595,Ovarian
0.428740,Ovarian
0.274823,Ovarian
0.439950,Ovarian
0.408795,Ovarian
0.504311,Ovarian
0.465718,Ovarian
0.417426,Ovarian
0.674560,Ovarian
0.528909,Ovarian
0.521320,Ovarian
0.263566,Ovarian
0.498415,Ovarian
0.479515,Ovarian
0.239958,Ovarian
0.466864,Ovarian
0.311765,Ovarian
0.204301,Ovarian
0.569435,Ovarian
0.231343,Ovarian
0.534367,Ovarian
0.504709,Ovarian
0.290054,Ovarian
0.392887,Ovarian
0.223835,Ovarian
0.191388,Ovarian
0.595558,Ovarian
0.532298,Ovarian
0.504254,Ovarian
0.442738,Ovarian
0.283384,Ovarian
0.243785,Ovarian
0.368387,Ovarian
0.212346,Ovarian
0.279512,Ovarian
0.535563,Ovarian
0.245719,Ovarian
0.463466,Ovarian
0.615216,Ovarian
0.349740,Ovarian
0.520555,Ovarian
0.300374,Ovarian
0.282255,Ovarian
0.421722,Ovarian
0.281396,Ovarian
0.518837,Ovarian
0.404485,Ovarian
0.357813,Ovarian
0.279789,Ovarian
0.479488,Ovarian
0.360216,Ovarian
0.532283,Ovarian
0.407908,Ovarian
0.572575,Ovarian
0.461055,Ovarian
0.480721,Ovarian
0.387217,Ovarian
0.193506,Ovarian
0.417931,Ovarian
0.456197,Ovarian
0.191701,Ovarian
0.538608,Ovarian
0.448540,Ovarian
0.500673,Ovarian
0.401987,Ovarian
0.295147,Ovarian
0.549985,Ovarian
0.504226,Ovarian
0.438764,Ovarian
0.317845,Ovarian
0.279444,Ovarian
0.481336,Ovarian
0.353234,Ovarian
0.408186,Ovarian
0.256234,Ovarian
0.456300,Ovarian
0.407255,Ovarian
0.381208,Ovarian
0.517060,Ovarian
0.501549,Ovarian
0.194077,Ovarian
0.508738,Ovarian
0.395034,Ovarian
0.453391,Ovarian
0.192308,Ovarian
0.569751,Ovarian
0.414758,Ovarian
0.350551,Ovarian
0.259504,Ovarian
0.489284,Ovarian
0.299934,Ovarian
0.225316,Ovarian
0.521123,Ovarian
0.565793,Ovarian
0.293863,Ovarian
0.455913,Ovarian
0.250526,Ovarian
0.467242,Ovarian
0.238655,Ovarian
0.384888,Ovarian
0.327674,Ovarian
0.423733,Ovarian
0.256439,Ovarian
0.535729,Ovarian
0.313016,Ovarian
0.203390,Ovarian
0.498421,Ovarian
0.580334,Ovarian
0.385377,Ovarian
0.324972,Ovarian
0.521688,Ovarian
0.633269,Ovarian
0.467371,Ovarian
0.611367,Ovarian
0.538661,Ovarian
0.529228,Ovarian
0.406100,Ovarian
0.419794,Ovarian
0.516151,Ovarian
0.388027,Ovarian
0.475136,Ovarian
0.587066,Ovarian
0.445470,Ovarian
0.463067,Ovarian
0.436740,Ovarian
