ClusteringCoefficient,Dataset
0.492605,Breast
0.378947,Breast
0.529951,Breast
0.442853,Breast
0.731585,Breast
0.459953,Breast
0.434196,Breast
0.509232,Breast
0.489251,Breast
0.531307,Breast
0.500368,Breast
0.513371,Breast
0.394603,Breast
0.405532,Breast
0.395832,Breast
0.422606,Breast
0.674774,Breast
0.411950,Breast
0.525713,Breast
0.480345,Breast
0.434007,Breast
0.482169,Breast
0.393953,Breast
0.593818,Breast
0.437686,Breast
0.430903,Breast
0.534351,Breast
0.400454,Breast
0.505653,Breast
0.449893,Breast
0.517407,Breast
0.483071,Breast
0.442358,Breast
0.374039,Breast
0.321795,Breast
0.382143,Breast
0.393700,Breast
0.478739,Breast
0.453330,Breast
0.378447,Breast
0.469415,Breast
0.430451,Breast
0.370839,Breast
0.609123,Breast
0.488455,Breast
0.334818,Breast
0.516881,Breast
0.554150,Breast
0.618496,Breast
0.434516,Breast
0.620004,Breast
0.447780,Breast
0.420192,Breast
0.543155,Breast
0.562834,Breast
0.514042,Breast
0.524316,Breast
0.490876,Breast
0.506384,Breast
0.483714,Breast
0.432828,Breast
0.385601,Breast
0.528557,Breast
0.348962,Breast
0.430966,Breast
0.396513,Breast
0.635862,Breast
0.359734,Breast
0.549959,Breast
0.427265,Breast
0.585868,Breast
0.377546,Breast
0.500405,Breast
0.404616,Breast
0.425920,Breast
0.498609,Breast
0.455142,Breast
0.462375,Breast
0.468735,Breast
0.358915,Breast
0.449305,Breast
0.417183,Breast
0.513060,Breast
0.508819,Breast
0.510898,Breast
0.475636,Breast
0.513234,Breast
0.373440,Breast
0.610514,Breast
0.423057,Breast
0.472146,Breast
0.450071,Breast
0.600657,Breast
0.425416,Breast
0.591010,Breast
0.454147,Breast
0.448338,Breast
0.514704,Breast
0.448989,Breast
0.372187,Breast
0.487803,Breast
0.576710,Breast
0.418707,Breast
0.378128,Breast
0.608452,Breast
0.365268,Breast
0.489491,Breast
0.460634,Breast
0.447033,Breast
0.493542,Breast
0.385094,Breast
0.462424,Breast
0.394369,Breast
0.596229,Breast
0.455512,Breast
0.541459,Breast
0.481730,Breast
0.547699,Breast
0.530632,Breast
0.493573,Breast
0.554027,Breast
0.411532,Breast
0.541517,Breast
0.453186,Breast
0.489642,Breast
0.535271,Breast
0.430831,Breast
0.501231,Breast
0.515637,Breast
0.497036,Breast
0.528060,Breast
0.628713,Breast
0.471015,Breast
0.606966,Breast
0.386508,Breast
0.491141,Breast
0.512185,Breast
0.541022,Breast
0.533347,Breast
0.510249,Breast
0.413352,Breast
0.443646,Breast
0.395480,Breast
0.369681,Breast
0.579033,Breast
0.420533,Breast
0.437729,Breast
0.546761,Breast
0.388115,Breast
0.377174,Breast
0.515714,Breast
0.424837,Breast
0.438600,Breast
0.480650,Breast
0.539604,Breast
0.493557,Breast
0.500376,Breast
0.537337,Breast
0.424947,Breast
0.398502,Breast
0.610452,Breast
0.482695,Breast
0.409871,Breast
0.550076,Breast
0.519901,Breast
0.574713,Breast
0.453776,Breast
0.470328,Breast
0.496889,Breast
0.488571,Breast
0.561015,Breast
0.420512,Breast
0.484962,Breast
0.569260,Breast
0.492960,Breast
0.438616,Breast
0.500947,Breast
0.412676,Breast
0.441928,Breast
0.403774,Breast
0.457798,Breast
0.509485,Breast
0.542659,Breast
0.466142,Breast
0.435528,Breast
0.668983,Breast
0.446814,Breast
0.508511,Breast
0.486630,Breast
0.620997,Breast
0.572719,Breast
0.461948,Breast
0.595409,Breast
0.354168,Breast
0.510957,Breast
0.460021,Breast
0.388822,Breast
0.564756,Breast
0.430076,Breast
0.499947,Breast
0.584607,Breast
0.446425,Breast
0.447987,Breast
0.589069,Breast
0.449495,Breast
0.334986,Breast
0.442938,Breast
0.447172,Breast
0.386842,Breast
0.576946,Breast
0.436218,Breast
0.423256,Breast
0.512484,Breast
0.506431,Breast
0.462039,Breast
0.358250,Breast
0.483655,Breast
0.512599,Breast
0.559516,Breast
0.534235,Breast
0.450001,Breast
0.507217,Breast
0.549156,Breast
0.404135,Breast
0.465622,Breast
0.497229,Breast
0.556897,Breast
0.585794,Breast
0.380552,Breast
0.508616,Breast
0.493506,Breast
0.685118,Breast
0.438060,Breast
0.451813,Breast
0.562985,Breast
0.508482,Breast
0.540872,Breast
0.493705,Breast
0.488860,Breast
0.427730,Breast
0.549916,Breast
0.442549,Breast
0.467714,Breast
0.546168,Breast
0.557278,Breast
0.493599,Breast
0.446018,Breast
0.382160,Breast
0.522247,Breast
0.446680,Breast
0.461900,Breast
0.503110,Breast
0.513369,Breast
0.370112,Breast
0.480161,Breast
0.457738,Breast
0.424542,Breast
0.463140,Breast
0.529447,Breast
0.539771,Breast
0.446304,Breast
0.417758,Breast
0.431351,Breast
0.538449,Breast
0.397551,Breast
0.372108,Breast
0.427094,Breast
0.529627,Breast
0.567901,Breast
